lga_code,@timestamp,malaria_cases,mip_cases,disruption,state
11,2021-06-01,5.19615242270663,1.16487109640549,1.0,Enugu
12,2021-06-01,10.8627804912002,4.79617293268678,9.237449661970591e-09,Enugu
13,2021-06-01,23.0,5.18118263406576,2.5701045548452602e-17,Enugu
14,2021-06-01,9.32737905308881,6.28965558342385,2.6306012121614e-26,Enugu
15,2021-06-01,14.0712472794702,4.58225956806712,2.69252187595989e-35,Enugu
16,2021-06-01,20.6397674405502,6.42881391267599,2.25634013591703e-44,Enugu
17,2021-06-01,22.781571499789,4.3709290919696,6.93797488543495e-53,Enugu
18,2021-06-01,6.557438524302,2.70626142238846,5.81404048589593e-62,Enugu
1,2021-07-01,8.36660026534075,3.82127231701904,0.0,Enugu
2,2021-07-01,5.74456264653802,2.63198252332114,0.0,Enugu
3,2021-07-01,9.8488578017961,7.28276782394408,0.0,Enugu
4,2021-07-01,13.5646599662505,9.6719428536455,0.0,Enugu
5,2021-07-01,16.583123951777,6.09742691078126,0.0,Enugu
6,2021-07-01,0.0,0.0,0.0,Enugu
7,2021-07-01,10.5830052442583,2.42321283632134,0.0,Enugu
8,2021-07-01,6.0,2.19142682853169,0.0,Enugu
9,2021-07-01,18.5472369909914,3.66368131253065,0.0,Enugu
10,2021-07-01,22.7376340018041,3.42673393959829,1.0,Enugu
11,2021-07-01,13.6014705087354,1.16487109640549,1.0,Enugu
12,2021-07-01,9.16515138991168,4.79617293268678,8.3583901013746e-09,Enugu
13,2021-07-01,22.2036033111745,5.18118263406576,6.33779980237337e-18,Enugu
14,2021-07-01,9.59166304662543,6.28965558342385,2.3802664086944e-26,Enugu
15,2021-07-01,13.8924439894498,4.58225956806712,2.43629454224889e-35,Enugu
16,2021-07-01,22.2485954612869,6.42881391267599,2.04162098279405e-44,Enugu
17,2021-07-01,26.8141753555838,4.3709290919696,6.2777392817353305e-53,Enugu
18,2021-07-01,8.54400374531753,2.70626142238846,5.26076138161464e-62,Enugu
1,2021-08-01,5.65685424949238,3.82127231701904,0.0,Enugu
2,2021-08-01,7.28010988928051,2.63198252332114,0.0,Enugu
3,2021-08-01,11.2249721603218,7.28276782394408,0.0,Enugu
4,2021-08-01,23.2379000772445,9.6719428536455,0.0,Enugu
5,2021-08-01,12.0045404785978,6.09742691078126,0.0,Enugu
6,2021-08-01,0.0,0.0,0.0,Enugu
7,2021-08-01,13.076696830622,2.42321283632134,0.0,Enugu
8,2021-08-01,7.54983443527075,2.19142682853169,0.0,Enugu
9,2021-08-01,8.18535277187245,3.66368131253065,0.0,Enugu
10,2021-08-01,17.8885438199983,3.42673393959829,1.0,Enugu
11,2021-08-01,12.1655250605964,1.16487109640549,1.0,Enugu
12,2021-08-01,10.2469507659595,4.79617293268678,7.56298411826514e-09,Enugu
13,2021-08-01,27.0370116691915,5.18118263406576,5.7346784092083195e-18,Enugu
14,2021-08-01,6.32455532033675,6.28965558342385,2.15375411148076e-26,Enugu
15,2021-08-01,11.2694276695846,4.58225956806712,2.2044504631835701e-35,Enugu
16,2021-08-01,23.6008474424118,6.42881391267599,1.84733505867942e-44,Enugu
17,2021-08-01,25.5147016443461,4.3709290919696,5.68033340278826e-53,Enugu
18,2021-08-01,8.30662386291807,2.70626142238846,4.760133745443369e-62,Enugu
1,2021-09-01,7.81024967590665,3.82127231701904,0.0,Enugu
2,2021-09-01,4.47213595499958,2.63198252332114,0.0,Enugu
3,2021-09-01,8.4094228123445,7.28276782394408,0.0,Enugu
4,2021-09-01,13.30413469565,9.6719428536455,0.0,Enugu
5,2021-09-01,11.5325625946707,6.09742691078126,0.0,Enugu
6,2021-09-01,0.0,0.0,0.0,Enugu
7,2021-09-01,8.24621125123532,2.42321283632134,0.0,Enugu
8,2021-09-01,3.87298334620741,2.19142682853169,0.0,Enugu
9,2021-09-01,11.2249721603218,3.66368131253065,0.0,Enugu
10,2021-09-01,20.591260281974,3.42673393959829,1.0,Enugu
11,2021-09-01,10.8166538263919,1.16487109640549,1.0,Enugu
12,2021-09-01,6.70820393249936,4.79617293268678,6.84327102221798e-09,Enugu
13,2021-09-01,25.1992063367083,5.18118263406576,5.1889516050546094e-18,Enugu
14,2021-09-01,7.74596669241483,6.28965558342385,1.94879730931658e-26,Enugu
15,2021-09-01,13.6014705087354,4.58225956806712,1.9946692652952102e-35,Enugu
16,2021-09-01,21.7255609824004,6.42881391267599,1.67153788474278e-44,Enugu
17,2021-09-01,20.6397674405502,4.3709290919696,1.54807144729288e-53,Enugu
18,2021-09-01,8.54400374531753,2.70626142238846,4.30714712773285e-62,Enugu
1,2021-10-01,5.91437988558469,3.82127231701904,0.0,Enugu
2,2021-10-01,7.74596669241483,2.63198252332114,0.0,Enugu
3,2021-10-01,5.29150262212918,7.28276782394408,0.0,Enugu
4,2021-10-01,22.0227155455452,9.6719428536455,0.0,Enugu
5,2021-10-01,5.3851648071345,6.09742691078126,0.0,Enugu
6,2021-10-01,0.0,0.0,0.0,Enugu
7,2021-10-01,14.933184523068,2.42321283632134,0.0,Enugu
8,2021-10-01,7.21110255092797,2.19142682853169,0.0,Enugu
9,2021-10-01,9.2736184954957,3.66368131253065,0.0,Enugu
10,2021-10-01,16.4620776331543,3.42673393959829,1.0,Enugu
11,2021-10-01,7.81024967590665,1.16487109640549,1.0,Enugu
12,2021-10-01,8.48528137423857,4.79617293268678,6.19204768266401e-09,Enugu
13,2021-10-01,27.7848879788996,5.18118263406576,4.6951575726311595e-18,Enugu
14,2021-10-01,8.36660026534075,6.28965558342385,1.76334472563744e-26,Enugu
15,2021-10-01,11.13552872566,4.58225956806712,1.8048513878454102e-35,Enugu
16,2021-10-01,21.5870331449229,6.42881391267599,1.5124700237799501e-44,Enugu
17,2021-10-01,26.229754097208,4.3709290919696,1.40075297130369e-53,Enugu
18,2021-10-01,8.18535277187245,2.70626142238846,3.89726788615881e-62,Enugu
1,2021-11-01,5.81445458465578,3.82127231701904,0.0,Enugu
2,2021-11-01,7.93725393319377,2.63198252332114,0.0,Enugu
3,2021-11-01,8.0,7.28276782394408,0.0,Enugu
4,2021-11-01,14.5945195193264,9.6719428536455,0.0,Enugu
5,2021-11-01,13.6381816969858,6.09742691078126,0.0,Enugu
6,2021-11-01,0.0,0.0,0.0,Enugu
7,2021-11-01,10.5356537528527,2.42321283632134,0.0,Enugu
8,2021-11-01,7.87400787401181,2.19142682853169,0.0,Enugu
9,2021-11-01,11.489125293076,3.66368131253065,0.0,Enugu
10,2021-11-01,15.2643375224737,3.42673393959829,1.0,Enugu
11,2021-11-01,4.47213595499958,1.16487109640549,1.0,Enugu
12,2021-11-01,13.1529464379659,4.79617293268678,5.60279643753726e-09,Enugu
13,2021-11-01,20.976176963403,5.18118263406576,4.24835425529158e-18,Enugu
14,2021-11-01,10.1488915650922,6.28965558342385,1.5955402886531e-26,Enugu
15,2021-11-01,11.3578166916005,4.58225956806712,1.6330970697166502e-35,Enugu
16,2021-11-01,17.2916164657905,6.42881391267599,1.3685394711738502e-44,Enugu
17,2021-11-01,23.388031127053,4.3709290919696,1.26745370186062e-53,Enugu
18,2021-11-01,4.79583152331271,2.70626142238846,3.52639381150642e-62,Enugu
1,2021-12-01,5.71452928372687,3.82127231701904,0.0,Enugu
2,2021-12-01,8.66025403784438,2.63198252332114,0.0,Enugu
3,2021-12-01,3.60555127546398,7.28276782394408,0.0,Enugu
4,2021-12-01,13.3790881602596,9.6719428536455,0.0,Enugu
5,2021-12-01,9.59166304662543,6.09742691078126,0.0,Enugu
6,2021-12-01,0.0,0.0,0.0,Enugu
7,2021-12-01,12.0,2.42321283632134,0.0,Enugu
8,2021-12-01,6.557438524302,2.19142682853169,0.0,Enugu
9,2021-12-01,8.71779788708134,3.66368131253065,0.0,Enugu
10,2021-12-01,12.0415945787922,3.42673393959829,1.0,Enugu
11,2021-12-01,7.07106781186547,1.16487109640549,1.0,Enugu
12,2021-12-01,11.6619037896906,4.79617293268678,5.06961986232228e-09,Enugu
13,2021-12-01,23.6220236220354,5.18118263406576,3.84406989526011e-18,Enugu
14,2021-12-01,10.2469507659595,6.28965558342385,3.93455391028371e-27,Enugu
15,2021-12-01,9.2736184954957,4.58225956806712,1.47768733596451e-35,Enugu
16,2021-12-01,17.1755640373176,6.42881391267599,1.2383057215772302e-44,Enugu
17,2021-12-01,29.8998327754521,4.3709290919696,1.14683953507169e-53,Enugu
18,2021-12-01,2.0,2.70626142238846,3.19081307138147e-62,Enugu
1,2022-01-01,5.61460398279795,3.82127231701904,0.0,Enugu
2,2022-01-01,4.79583152331271,2.63198252332114,0.0,Enugu
3,2022-01-01,9.4339811320566,7.28276782394408,0.0,Enugu
4,2022-01-01,12.0830459735945,9.6719428536455,0.0,Enugu
5,2022-01-01,9.38083151964686,6.09742691078126,0.0,Enugu
6,2022-01-01,0.0,0.0,0.0,Enugu
7,2022-01-01,11.8321595661992,2.42321283632134,0.0,Enugu
8,2022-01-01,7.87400787401181,2.19142682853169,0.0,Enugu
9,2022-01-01,13.1529464379659,3.66368131253065,0.0,Enugu
10,2022-01-01,12.1655250605964,3.42673393959829,1.0,Enugu
11,2022-01-01,6.9282032302755,1.16487109640549,1.0,Enugu
12,2022-01-01,8.48528137423857,4.79617293268678,4.5871817466475e-09,Enugu
13,2022-01-01,22.0680764907139,5.18118263406576,3.4782582787769195e-18,Enugu
14,2022-01-01,6.6332495807108,6.28965558342385,3.56013160130439e-27,Enugu
15,2022-01-01,10.295630140987,4.58225956806712,1.33706679373855e-35,Enugu
16,2022-01-01,15.8745078663875,6.42881391267599,1.1204653518511e-44,Enugu
17,2022-01-01,18.3847763108502,4.3709290919696,1.03770332381583e-53,Enugu
18,2022-01-01,5.65685424949238,2.70626142238846,2.8871670609441397e-62,Enugu
1,2022-02-01,5.51467868186904,3.82127231701904,0.0,Enugu
2,2022-02-01,7.21110255092797,2.63198252332114,0.0,Enugu
3,2022-02-01,12.6095202129184,7.28276782394408,0.0,Enugu
4,2022-02-01,22.405356502408,9.6719428536455,0.0,Enugu
5,2022-02-01,38.3275357934736,6.09742691078126,0.0,Enugu
6,2022-02-01,0.0,0.0,0.0,Enugu
7,2022-02-01,9.79795897113271,2.42321283632134,0.0,Enugu
8,2022-02-01,11.3578166916005,2.19142682853169,0.0,Enugu
9,2022-02-01,8.42614977317635,3.66368131253065,0.0,Enugu
10,2022-02-01,12.4899959967967,3.42673393959829,1.0,Enugu
11,2022-02-01,8.94427190999916,1.16487109640549,1.0,Enugu
12,2022-02-01,9.21954445729288,4.79617293268678,4.15065368769822e-09,Enugu
13,2022-02-01,19.5192212959431,5.18118263406576,3.1472582402307e-18,Enugu
14,2022-02-01,5.19615242270663,6.28965558342385,3.22134028599251e-27,Enugu
15,2022-02-01,10.4880884817015,4.58225956806712,1.20982806538801e-35,Enugu
16,2022-02-01,16.8226038412607,6.42881391267599,1.0138389759677e-44,Enugu
17,2022-02-01,21.9317121994613,4.3709290919696,9.38952796208845e-54,Enugu
18,2022-02-01,6.85565460040104,2.70626142238846,7.868448159078599e-63,Enugu
1,2022-03-01,5.65685424949238,3.82127231701904,0.0,Enugu
2,2022-03-01,7.81024967590665,2.63198252332114,0.0,Enugu
3,2022-03-01,15.6524758424985,7.28276782394408,0.0,Enugu
4,2022-03-01,16.673332000533,9.6719428536455,0.0,Enugu
5,2022-03-01,11.489125293076,6.09742691078126,0.0,Enugu
6,2022-03-01,0.0,0.0,0.0,Enugu
7,2022-03-01,8.0,2.42321283632134,0.0,Enugu
8,2022-03-01,11.0905365064094,2.19142682853169,0.0,Enugu
9,2022-03-01,6.70820393249936,3.66368131253065,0.0,Enugu
10,2022-03-01,10.3440804327886,3.42673393959829,1.0,Enugu
11,2022-03-01,6.16441400296897,1.16487109640549,1.0,Enugu
12,2022-03-01,11.5325625946707,4.79617293268678,3.75566676593828e-09,Enugu
13,2022-03-01,18.7616630392937,5.18118263406576,2.8477570199827398e-18,Enugu
14,2022-03-01,17.1172427686236,6.28965558342385,2.91478922699268e-27,Enugu
15,2022-03-01,11.4455231422595,4.58225956806712,1.09469770295314e-35,Enugu
16,2022-03-01,15.4919333848296,6.42881391267599,9.17359441318841e-45,Enugu
17,2022-03-01,16.6433169770932,4.3709290919696,8.495996237792601e-54,Enugu
18,2022-03-01,6.9282032302755,2.70626142238846,7.11966631621052e-63,Enugu
1,2022-04-01,4.12310562561766,3.82127231701904,0.0,Enugu
2,2022-04-01,9.9498743710662,2.63198252332114,0.0,Enugu
3,2022-04-01,6.08276253029821,7.28276782394408,0.0,Enugu
4,2022-04-01,33.6005952328228,9.6719428536455,0.0,Enugu
5,2022-04-01,17.6635217326556,6.09742691078126,0.0,Enugu
6,2022-04-01,0.0,0.0,0.0,Enugu
7,2022-04-01,11.0453610171872,2.42321283632134,0.0,Enugu
8,2022-04-01,10.4880884817015,2.19142682853169,0.0,Enugu
9,2022-04-01,9.1104335791443,3.66368131253065,0.0,Enugu
10,2022-04-01,11.13552872566,3.42673393959829,1.0,Enugu
11,2022-04-01,9.9498743710662,1.16487109640549,0.904837418035959,Enugu
12,2022-04-01,11.1803398874989,4.79617293268678,3.3982678194950702e-09,Enugu
13,2022-04-01,19.4164878389476,5.18118263406576,2.57675710915498e-18,Enugu
14,2022-04-01,3.3166247903554,6.28965558342385,2.63741035827108e-27,Enugu
15,2022-04-01,9.1104335791443,4.58225956806712,9.905234430700079e-36,Enugu
16,2022-04-01,14.6628782986151,6.42881391267599,8.30061148293855e-45,Enugu
17,2022-04-01,22.715633383201,4.3709290919696,7.68749529944742e-54,Enugu
18,2022-04-01,7.07106781186547,2.70626142238846,6.44214048683737e-63,Enugu
1,2022-05-01,5.18070016213418,3.82127231701904,0.0,Enugu
2,2022-05-01,9.38083151964686,2.63198252332114,0.0,Enugu
3,2022-05-01,7.21110255092797,7.28276782394408,0.0,Enugu
4,2022-05-01,15.4272486205415,9.6719428536455,0.0,Enugu
5,2022-05-01,14.5945195193264,6.09742691078126,0.0,Enugu
6,2022-05-01,0.0,0.0,0.0,Enugu
7,2022-05-01,9.4339811320566,2.42321283632134,0.0,Enugu
8,2022-05-01,2.23606797749979,2.19142682853169,0.0,Enugu
9,2022-05-01,11.7473401244707,3.66368131253065,0.0,Enugu
10,2022-05-01,12.3288280059379,3.42673393959829,1.0,Enugu
11,2022-05-01,3.3166247903554,1.16487109640549,0.818730753077981,Enugu
12,2022-05-01,11.5758369027902,4.79617293268678,3.0748798795866e-09,Enugu
13,2022-05-01,19.4164878389476,5.18118263406576,2.33154624955359e-18,Enugu
14,2022-05-01,4.12310562561766,6.28965558342385,2.3864275788793e-27,Enugu
15,2022-05-01,7.87400787401181,4.58225956806712,2.4426007377405197e-36,Enugu
16,2022-05-01,16.3707055437449,6.42881391267599,7.51070386234169e-45,Enugu
17,2022-05-01,20.6397674405502,4.3709290919696,6.955933397915621e-54,Enugu
18,2022-05-01,5.74456264653802,2.70626142238846,5.82908976473488e-63,Enugu
1,2022-06-01,5.1523316979088,3.82127231701904,0.0,Enugu
2,2022-06-01,9.74679434480896,2.63198252332114,0.0,Enugu
3,2022-06-01,9.1104335791443,7.28276782394408,0.0,Enugu
4,2022-06-01,31.9217793990247,9.6719428536455,0.0,Enugu
5,2022-06-01,11.9163752878129,6.09742691078126,0.0,Enugu
6,2022-06-01,0.0,0.0,0.0,Enugu
7,2022-06-01,19.723082923316,2.42321283632134,0.0,Enugu
8,2022-06-01,6.6332495807108,2.19142682853169,0.0,Enugu
9,2022-06-01,11.8743420870379,3.66368131253065,0.0,Enugu
10,2022-06-01,13.6747943311773,3.42673393959829,1.0,Enugu
11,2022-06-01,7.0,1.16487109640549,0.740818220681717,Enugu
12,2022-06-01,11.6619037896906,4.79617293268678,2.7822663710158604e-09,Enugu
13,2022-06-01,16.4012194668567,5.18118263406576,2.10967028847749e-18,Enugu
14,2022-06-01,7.55444969093326,6.28965558342385,2.15932896880295e-27,Enugu
15,2022-06-01,10.0,4.58225956806712,2.2101565448298497e-36,Enugu
16,2022-06-01,17.5214154679352,6.42881391267599,6.795965890433999e-45,Enugu
17,2022-06-01,22.5166604983954,4.3709290919696,6.2939888158001e-54,Enugu
18,2022-06-01,14.0,2.70626142238846,5.27437853222258e-63,Enugu
1,2022-07-01,4.47213595499958,3.82127231701904,0.0,Enugu
2,2022-07-01,9.59166304662543,2.63198252332114,0.0,Enugu
3,2022-07-01,32.0,7.28276782394408,0.0,Enugu
4,2022-07-01,11.9163752878129,9.6719428536455,0.0,Enugu
5,2022-07-01,10.8627804912002,6.09742691078126,0.0,Enugu
6,2022-07-01,0.0,0.0,0.0,Enugu
7,2022-07-01,13.2756877007995,2.42321283632134,0.0,Enugu
8,2022-07-01,1.73205080756887,2.19142682853169,0.0,Enugu
9,2022-07-01,6.24499799839839,3.66368131253065,0.0,Enugu
10,2022-07-01,12.5299640861416,3.42673393959829,1.0,Enugu
11,2022-07-01,2.23606797749979,1.16487109640549,0.670320046035639,Enugu
12,2022-07-01,11.4455231422595,4.79617293268678,2.51749871943827e-09,Enugu
13,2022-07-01,23.1084400165826,5.18118263406576,1.90890861673315e-18,Enugu
14,2022-07-01,7.7008666655378,6.28965558342385,1.95384164882192e-27,Enugu
15,2022-07-01,7.41619848709566,4.58225956806712,1.9998323414791298e-36,Enugu
16,2022-07-01,15.3622914957372,6.42881391267599,6.1492442293607e-45,Enugu
17,2022-07-01,13.076696830622,4.3709290919696,5.69503658923572e-54,Enugu
18,2022-07-01,5.91607978309961,2.70626142238846,4.7724550528406e-63,Enugu
1,2022-08-01,5.09559476945804,3.82127231701904,0.0,Enugu
2,2022-08-01,8.83708981237559,2.63198252332114,0.0,Enugu
3,2022-08-01,11.3578166916005,7.28276782394408,0.0,Enugu
4,2022-08-01,9.16515138991168,9.6719428536455,0.0,Enugu
5,2022-08-01,9.59166304662543,6.09742691078126,0.0,Enugu
6,2022-08-01,0.0,0.0,0.0,Enugu
7,2022-08-01,13.4515226994904,2.42321283632134,0.0,Enugu
8,2022-08-01,5.81946546164653,2.19142682853169,0.0,Enugu
9,2022-08-01,9.63001600805744,3.66368131253065,0.0,Enugu
10,2022-08-01,1.73205080756887,3.42673393959829,1.0,Enugu
11,2022-08-01,1.41421356237309,1.16487109640549,0.606530659712633,Enugu
12,2022-08-01,6.70820393249936,4.79617293268678,6.208075409403601e-10,Enugu
13,2022-08-01,20.2042531125349,5.18118263406576,1.72725194403141e-18,Enugu
14,2022-08-01,7.84728364014235,6.28965558342385,1.76790903277114e-27,Enugu
15,2022-08-01,6.9282032302755,4.58225956806712,1.80952313236876e-36,Enugu
16,2022-08-01,9.79795897113271,6.42881391267599,5.5640662713672905e-45,Enugu
17,2022-08-01,14.1421356237309,4.3709290919696,5.1530822030244e-54,Enugu
18,2022-08-01,7.21392801465542,2.70626142238846,4.31829590770498e-63,Enugu
1,2022-09-01,4.79583152331271,3.82127231701904,0.0,Enugu
2,2022-09-01,4.35889894354067,2.63198252332114,0.0,Enugu
3,2022-09-01,5.74456264653802,7.28276782394408,0.0,Enugu
4,2022-09-01,11.2694276695846,9.6719428536455,0.0,Enugu
5,2022-09-01,17.9164728671689,6.09742691078126,0.0,Enugu
6,2022-09-01,0.0,0.0,0.0,Enugu
7,2022-09-01,13.6273576981812,2.42321283632134,0.0,Enugu
8,2022-09-01,3.16227766016837,2.19142682853169,0.0,Enugu
9,2022-09-01,10.2469507659595,3.66368131253065,0.0,Enugu
10,2022-09-01,11.7898261225515,3.42673393959829,1.0,Enugu
11,2022-09-01,7.6157731058639,1.16487109640549,0.548811636094026,Enugu
12,2022-09-01,13.076696830622,4.79617293268678,5.617298924417301e-10,Enugu
13,2022-09-01,16.9705627484771,5.18118263406576,1.56288218933498e-18,Enugu
14,2022-09-01,7.99370061474689,6.28965558342385,1.59967024453509e-27,Enugu
15,2022-09-01,6.6332495807108,4.58225956806712,1.6373242389689e-36,Enugu
16,2022-09-01,15.556349186104,6.42881391267599,5.0345753587649805e-45,Enugu
17,2022-09-01,22.6936114358204,4.3709290919696,4.66270159551161e-54,Enugu
18,2022-09-01,8.24621125123532,2.70626142238846,3.90735571944293e-63,Enugu
1,2022-10-01,5.47722557505166,3.82127231701904,0.0,Enugu
2,2022-10-01,7.14142842854285,2.63198252332114,0.0,Enugu
3,2022-10-01,8.54400374531753,7.28276782394408,0.0,Enugu
4,2022-10-01,10.9544511501033,9.6719428536455,0.0,Enugu
5,2022-10-01,18.6815416922694,6.09742691078126,0.0,Enugu
6,2022-10-01,0.0,0.0,0.0,Enugu
7,2022-10-01,13.8031926968721,2.42321283632134,0.0,Enugu
8,2022-10-01,5.89393894338263,2.19142682853169,0.0,Enugu
9,2022-10-01,11.0,3.66368131253065,0.0,Enugu
10,2022-10-01,14.247806848775,3.42673393959829,1.0,Enugu
11,2022-10-01,5.56776436283002,1.16487109640549,0.496585303791409,Enugu
12,2022-10-01,16.5227116418583,4.79617293268678,5.08274225510591e-10,Enugu
13,2022-10-01,23.0,5.18118263406576,1.41415428489225e-18,Enugu
14,2022-10-01,8.14011758935143,6.28965558342385,1.44744149377408e-27,Enugu
15,2022-10-01,10.6301458127346,4.58225956806712,1.4815122368763199e-36,Enugu
16,2022-10-01,14.4568322948009,6.42881391267599,1.24151099820666e-45,Enugu
17,2022-10-01,19.5703857907809,4.3709290919696,4.2189868727549e-54,Enugu
18,2022-10-01,4.12310562561766,2.70626142238846,3.5355216605288e-63,Enugu
1,2022-11-01,5.23429882917808,3.82127231701904,0.0,Enugu
2,2022-11-01,13.856406460551,2.63198252332114,0.0,Enugu
3,2022-11-01,14.247806848775,7.28276782394408,0.0,Enugu
4,2022-11-01,26.7581763205193,9.6719428536455,0.0,Enugu
5,2022-11-01,10.770329614269,6.09742691078126,0.0,Enugu
6,2022-11-01,0.0,0.0,0.0,Enugu
7,2022-11-01,11.3137084989847,2.42321283632134,0.0,Enugu
8,2022-11-01,6.2043418125721,2.19142682853169,0.0,Enugu
9,2022-11-01,9.48683298050513,3.66368131253065,0.0,Enugu
10,2022-11-01,11.9582607431013,3.42673393959829,1.0,Enugu
11,2022-11-01,7.48331477354788,1.16487109640549,0.449328964117221,Enugu
12,2022-11-01,15.3297097167558,4.79617293268678,4.59905537865231e-10,Enugu
13,2022-11-01,19.8494332412792,5.18118263406576,1.2795797118463899e-18,Enugu
14,2022-11-01,8.28653456395597,6.28965558342385,1.30969922398465e-27,Enugu
15,2022-11-01,12.2065556157337,4.58225956806712,1.34052770720384e-36,Enugu
16,2022-11-01,15.2970585407783,6.42881391267599,1.1233656060805601e-45,Enugu
17,2022-11-01,20.9523268397569,4.3709290919696,3.81749718867117e-54,Enugu
18,2022-11-01,6.56392187246306,2.70626142238846,3.19907229072311e-63,Enugu
1,2022-12-01,5.28075537986981,3.82127231701904,0.0,Enugu
2,2022-12-01,7.21110255092797,2.63198252332114,0.0,Enugu
3,2022-12-01,15.1986841535706,7.28276782394408,0.0,Enugu
4,2022-12-01,10.770329614269,9.6719428536455,0.0,Enugu
5,2022-12-01,11.13552872566,6.09742691078126,0.0,Enugu
6,2022-12-01,0.0,0.0,0.0,Enugu
7,2022-12-01,14.1548626942538,2.42321283632134,0.0,Enugu
8,2022-12-01,5.47722557505166,2.19142682853169,0.0,Enugu
9,2022-12-01,9.2736184954957,3.66368131253065,0.0,Enugu
10,2022-12-01,12.4096736459908,3.42673393959829,1.0,Enugu
11,2022-12-01,7.6811457478686,1.16487109640549,0.406569659740599,Enugu
12,2022-12-01,9.59166304662543,4.79617293268678,4.16139739422414e-10,Enugu
13,2022-12-01,18.6010752377382,5.18118263406576,1.15781160263828e-18,Enugu
14,2022-12-01,8.43295153856051,6.28965558342385,1.18506486423398e-27,Enugu
15,2022-12-01,11.6619037896906,4.58225956806712,1.21295962939199e-36,Enugu
16,2022-12-01,13.3416640641263,6.42881391267599,1.01646323451633e-45,Enugu
17,2022-12-01,25.0798724079689,4.3709290919696,3.45421429955673e-54,Enugu
18,2022-12-01,6.40312423743284,2.70626142238846,2.8946403116483e-63,Enugu
1,2023-01-01,6.24499799839839,3.82127231701904,0.0,Enugu
2,2023-01-01,10.0,2.63198252332114,0.0,Enugu
3,2023-01-01,10.3440804327886,7.28276782394408,0.0,Enugu
4,2023-01-01,11.0453610171872,9.6719428536455,0.0,Enugu
5,2023-01-01,5.74456264653802,6.09742691078126,0.0,Enugu
6,2023-01-01,0.0,0.0,0.0,Enugu
7,2023-01-01,9.05538513813741,2.42321283632134,0.0,Enugu
8,2023-01-01,5.29150262212918,2.19142682853169,0.0,Enugu
9,2023-01-01,4.47213595499958,3.66368131253065,0.0,Enugu
10,2023-01-01,13.490737563232,3.42673393959829,1.0,Enugu
11,2023-01-01,7.54983443527075,1.16487109640549,0.367879441171442,Enugu
12,2023-01-01,14.2828568570857,4.79617293268678,3.76538807361134e-10,Enugu
13,2023-01-01,21.0,5.18118263406576,3.85402002888417e-19,Enugu
14,2023-01-01,8.57936851316505,6.28965558342385,1.0722910319586e-27,Enugu
15,2023-01-01,10.3923048454132,4.58225956806712,1.0975312592409e-36,Enugu
16,2023-01-01,14.4913767461894,6.42881391267599,9.19733968648245e-46,Enugu
17,2023-01-01,22.1585198061603,4.3709290919696,3.12550234815382e-54,Enugu
18,2023-01-01,4.35889894354067,2.70626142238846,2.61917886573466e-63,Enugu
1,2023-02-01,5.37366848125329,3.82127231701904,0.0,Enugu
2,2023-02-01,8.60232526704262,2.63198252332114,0.0,Enugu
3,2023-02-01,13.4270763068097,7.28276782394408,0.0,Enugu
4,2023-02-01,11.0,9.6719428536455,0.0,Enugu
5,2023-02-01,12.6885775404495,6.09742691078126,0.0,Enugu
6,2023-02-01,0.0,0.0,0.0,Enugu
7,2023-02-01,20.0,2.42321283632134,0.0,Enugu
8,2023-02-01,9.21954445729288,2.19142682853169,0.0,Enugu
9,2023-02-01,9.21954445729288,3.66368131253065,0.0,Enugu
10,2023-02-01,13.4536240470737,3.42673393959829,1.0,Enugu
11,2023-02-01,1.73205080756887,1.16487109640549,0.332871083698079,Enugu
12,2023-02-01,17.2046505340852,4.79617293268678,3.40706402242989e-10,Enugu
13,2023-02-01,17.3493515728974,5.18118263406576,3.4872615319944403e-19,Enugu
14,2023-02-01,8.72578548776959,6.28965558342385,9.7024904874054e-28,Enugu
15,2023-02-01,10.0,4.58225956806712,9.93087350825297e-37,Enugu
16,2023-02-01,13.856406460551,6.42881391267599,8.322097094716371e-46,Enugu
17,2023-02-01,20.8086520466848,4.3709290919696,2.8280714747688e-54,Enugu
18,2023-02-01,7.28010988928051,2.70626142238846,2.36993104224565e-63,Enugu
1,2023-03-01,5.33299208023051,3.82127231701904,0.0,Enugu
2,2023-03-01,4.79583152331271,2.63198252332114,0.0,Enugu
3,2023-03-01,3.60555127546398,7.28276782394408,0.0,Enugu
4,2023-03-01,10.295630140987,9.6719428536455,0.0,Enugu
5,2023-03-01,12.6491106406735,6.09742691078126,0.0,Enugu
6,2023-03-01,0.0,0.0,0.0,Enugu
7,2023-03-01,16.1366517881623,2.42321283632134,0.0,Enugu
8,2023-03-01,4.89897948556635,2.19142682853169,0.0,Enugu
9,2023-03-01,6.24499799839839,3.66368131253065,0.0,Enugu
10,2023-03-01,11.7473401244707,3.42673393959829,1.0,Enugu
11,2023-03-01,8.94427190999916,1.16487109640549,0.301194211912202,Enugu
12,2023-03-01,14.8323969741913,4.79617293268678,3.08283901313866e-10,Enugu
13,2023-03-01,21.6333076527839,5.18118263406576,3.15540472062597e-19,Enugu
14,2023-03-01,8.87220246237414,6.28965558342385,8.779176441142349e-28,Enugu
15,2023-03-01,11.2249721603218,4.58225956806712,8.98582594404938e-37,Enugu
16,2023-03-01,13.3416640641263,6.42881391267599,7.53014484782776e-46,Enugu
17,2023-03-01,20.1494416796098,4.3709290919696,6.97393839487855e-55,Enugu
